SubName;WhichTrial;WhichBlock;FaceCombination;FacesCorrect;AllAnswers;RTimeWS;RTimeHM;HLcol;HLRAWcol;AllLags;AllSOAs;Tilt4T1;Tilt4T2;STime
148;435;5;4;1;1;0.306080739;0.433060548;2;5;3;0.3501;12;12;60805.696
148;436;5;3;1;1;0.386202708;0.506239904;2;5;2;0.2334;12;-12;60808.096
148;437;5;6;1;1;0.862722749;1.559759722;2;5;3;0.3501;-12;12;60810.563
148;438;5;6;1;1;0.888413874;1.026361515;2;5;2;0.2334;-12;12;60814.08
148;439;5;4;1;1;0.58851448;0.746596852;2;5;2;0.2334;12;12;60817.08
148;440;5;5;1;1;0.566014666;0.839019433;2;5;10;1.167;-12;12;60819.796
148;441;5;1;1;1;0.398250843;0.982262352;2;5;2;0.2334;12;12;60822.596
148;442;5;3;1;1;0.56641882;0.694413654;2;5;10;1.167;12;12;60825.546
148;443;5;2;1;1;1.671081212;1.839079272;2;5;1;0.1167;12;12;60828.213
148;444;5;3;1;1;0.526290796;0.656161761;2;5;3;0.3501;-12;-12;60832.013
148;445;5;4;1;1;0.62825595;0.931290975;2;5;8;0.9336;12;-12;60834.629
148;446;5;1;1;1;0.346014205;0.488022584;2;5;5;0.5835;12;12;60837.529
148;447;5;5;1;1;1.063192309;1.249273611;2;5;2;0.2334;-12;-12;60839.979
148;448;5;5;1;1;0.767748207;0.894723217;2;5;5;0.5835;-12;12;60843.195
148;449;5;5;1;0;1.251407978;1.427347996;2;5;1;0.1167;-12;-12;60846.063
148;450;5;3;1;1;0.482245393;0.820581636;2;5;10;1.167;-12;12;60849.463
148;451;5;2;1;1;0.292380469;0.462384578;2;5;5;0.5835;-12;-12;60852.246
148;452;5;3;1;1;0.42123321;0.564241253;2;5;3;0.3501;12;12;60854.679
148;453;5;4;1;1;0.406032483;0.972060909;2;5;2;0.2334;12;12;60857.212
148;454;5;2;1;1;0.473035934;0.634994726;2;5;5;0.5835;-12;-12;60860.145
148;455;5;3;1;1;0.456226272;0.593178729;2;5;3;0.3501;-12;-12;60862.745
148;456;5;2;1;1;0.947318889;1.097314345;2;5;10;1.167;12;-12;60865.296
148;457;5;2;1;1;1.110899417;1.638906026;2;5;10;1.167;12;12;60868.362
148;458;5;4;1;1;0.758525629;0.903924356;2;5;10;1.167;12;-12;60871.962
148;459;5;4;1;1;0.627718358;0.790734094;2;5;8;0.9336;12;-12;60874.828
148;460;5;1;1;0;0.496931887;0.672915104;2;5;1;0.1167;-12;12;60877.578
148;461;5;4;1;1;0.982734665;1.56575483;2;5;10;1.167;12;12;60880.212
148;462;5;4;1;1;0.391384388;0.583657915;2;5;5;0.5835;-12;12;60883.746
148;463;5;3;1;1;0.512947001;0.666303686;2;5;5;0.5835;-12;12;60886.295
148;464;5;3;0;0;0.736695244;0.905732648;2;5;2;0.2334;-12;12;60888.929
148;465;5;3;0;1;0.967277303;1.144077467;2;5;1;0.1167;12;12;60891.795
148;466;5;2;1;0;0.340778446;0.50062847;2;5;3;0.3501;-12;12;60894.911
148;467;5;5;0;1;0.640305045;0.806302175;2;5;10;1.167;-12;12;60897.378
148;468;5;4;1;0;0.722889376;0.856000932;2;5;3;0.3501;12;-12;60900.145
148;469;5;3;1;1;0.543296615;0.712423617;2;5;5;0.5835;-12;-12;60902.962
148;470;5;2;1;1;0.551228013;1.004168896;2;5;10;1.167;12;-12;60905.645
148;471;5;3;1;1;0.352758102;0.527765334;2;5;3;0.3501;-12;-12;60908.611
148;472;5;1;1;1;0.33266657;0.501662054;2;5;3;0.3501;12;12;60911.095
148;473;5;5;0;1;0.456164193;0.682139922;2;5;2;0.2334;-12;12;60913.561
148;474;5;2;1;1;0.357314192;0.574300939;2;5;1;0.1167;-12;12;60916.212
148;475;5;1;1;0;0.32815304;0.496134139;2;5;8;0.9336;-12;-12;60918.745
148;476;5;5;1;1;0.837415617;1.055755944;2;5;1;0.1167;-12;-12;60921.211
148;477;5;1;0;1;0.872259882;1.069286616;2;5;5;0.5835;12;-12;60924.228
148;478;5;6;1;1;0.806247136;0.933111747;2;5;2;0.2334;-12;-12;60927.261
148;479;5;1;1;1;0.251351019;0.4023551;2;5;3;0.3501;-12;12;60930.161
148;480;5;2;1;1;0.425638262;0.937769276;2;5;1;0.1167;12;-12;60932.527
148;481;5;6;1;1;0.798064862;0.94858703;2;5;3;0.3501;-12;-12;60935.428
148;482;5;4;1;0;0.626642215;0.921632244;2;5;5;0.5835;12;12;60938.345
148;483;5;2;1;1;0.992474676;1.480551659;2;5;5;0.5835;12;12;60941.228
148;484;5;1;0;1;2.005748712;2.142749487;2;5;8;0.9336;-12;-12;60944.678
148;485;5;3;0;1;0.447963039;0.601955554;2;5;1;0.1167;-12;-12;60948.777
148;486;5;6;1;1;0.793243496;1.152529177;2;5;1;0.1167;-12;12;60951.345
148;487;5;2;1;1;0.543038379;0.732044436;2;5;10;1.167;-12;12;60954.461
148;488;5;5;1;1;0.831796504;1.176360811;2;5;1;0.1167;-12;12;60957.161
148;489;5;3;0;1;0.101495721;0.597534822;2;5;3;0.3501;-12;12;60960.311
148;490;5;1;0;1;0.310965464;0.53904708;2;5;2;0.2334;-12;-12;60962.877
148;491;5;3;1;1;0.498230747;0.858226178;2;5;10;1.167;12;12;60965.377
148;492;5;1;1;1;0.287707581;0.471628596;2;5;1;0.1167;12;12;60968.194
148;493;5;6;1;1;0.872587557;1.079595257;2;5;5;0.5835;-12;-12;60970.628
148;494;5;4;1;1;0.235750619;0.411681997;2;5;3;0.3501;12;12;60973.677
148;495;5;1;1;0;0.356610202;0.547558629;2;5;2;0.2334;-12;-12;60976.061
148;496;5;1;1;1;0.376129583;0.531150882;2;5;1;0.1167;-12;12;60978.577
148;497;5;1;1;1;0.341299718;0.516312709;2;5;1;0.1167;12;12;60981.077
148;498;5;1;1;1;0.96225306;1.364282085;2;5;8;0.9336;-12;12;60983.56
148;499;5;1;1;1;0.396026877;0.613046264;2;5;8;0.9336;12;-12;60986.894
148;500;5;6;1;1;0.765959115;0.964981658;2;5;2;0.2334;-12;12;60989.477
148;501;6;1;1;0;0.967576818;1.199558535;2;5;8;0.9336;12;-12;61066.626
148;502;6;1;1;0;0.504060418;0.738061303;2;5;2;0.2334;-12;12;61069.792
148;503;6;3;1;1;0.564987802;0.804254847;2;5;3;0.3501;12;12;61072.492
148;504;6;2;1;1;0.459836137;0.752795797;2;5;3;0.3501;12;12;61075.259
148;505;6;2;0;1;0.467278583;0.785330977;2;5;1;0.1167;12;12;61077.976
148;506;6;5;1;1;0.842551858;1.107656586;2;5;10;1.167;-12;-12;61080.726
148;507;6;4;1;1;0.468034091;0.623995535;2;5;1;0.1167;-12;-12;61083.792
148;508;6;4;1;1;0.097893856;0.377922515;2;5;2;0.2334;12;-12;61086.375
148;509;6;4;0;1;0.471065404;0.604092801;2;5;1;0.1167;12;12;61088.725
148;510;6;2;1;1;0.102580504;0.317614961;2;5;5;0.5835;12;-12;61091.293
148;511;6;3;0;0;0.412442625;0.660471135;2;5;1;0.1167;-12;12;61093.576
148;512;6;4;1;1;0.288734445;0.450993713;2;5;3;0.3501;-12;-12;61096.192
148;513;6;4;1;1;0.811470096;1.419525076;2;5;2;0.2334;-12;-12;61098.609
148;514;6;1;1;1;0.436480016;0.681548251;2;5;2;0.2334;12;12;61101.992
148;515;6;4;1;0;9.576948578;10.54599577;2;5;2;0.2334;-12;-12;61104.642
148;516;6;5;1;1;0.580831398;1.0208416;2;5;10;1.167;-12;12;61117.158
148;517;6;4;1;1;2.581712025;3.100801652;2;5;1;0.1167;12;12;61120.142
148;518;6;4;1;1;0.371400375;0.569407894;2;5;5;0.5835;12;12;61125.208
148;519;6;1;1;1;0.419334359;0.5742203;2;5;2;0.2334;12;-12;61127.742
148;520;6;3;1;1;0.233016581;0.456025955;2;5;2;0.2334;12;12;61130.275
148;521;6;3;1;1;0.84767978;1.087657854;2;5;8;0.9336;12;12;61132.692
148;522;6;3;1;1;0.402794133;0.997839393;2;5;8;0.9336;12;-12;61135.741
148;523;6;2;1;1;0.160376737;0.349381514;2;5;5;0.5835;-12;12;61138.708
148;524;6;4;1;1;0.455842918;0.607860423;2;5;10;1.167;-12;12;61141.024
148;525;6;2;1;1;0.297451431;0.473519767;2;5;5;0.5835;12;12;61143.592
148;526;6;5;0;1;0.80923589;0.979231039;2;5;1;0.1167;-12;12;61146.025
148;527;6;2;1;1;0.402697815;0.538052536;2;5;3;0.3501;12;12;61148.975
148;528;6;4;1;1;0.58270785;0.736672205;2;5;1;0.1167;-12;-12;61151.475
148;529;6;2;1;1;0.377809237;0.545808256;2;5;8;0.9336;-12;-12;61154.174
148;530;6;4;1;1;0.101256045;0.297283754;2;5;5;0.5835;-12;12;61156.691
148;531;6;1;1;0;0.355846694;0.542855342;2;5;3;0.3501;-12;12;61158.957
148;532;6;3;0;1;0.977984018;1.207195537;2;5;2;0.2334;12;12;61161.458
148;533;6;5;1;1;0.787578303;1.050646902;2;5;3;0.3501;-12;12;61164.625
148;534;6;3;0;1;0.391410948;0.59310193;2;5;1;0.1167;12;-12;61167.641
148;535;6;6;1;1;0.761644941;0.924708036;2;5;3;0.3501;-12;-12;61170.208
148;536;6;4;0;0;0.367532915;0.509544493;2;5;1;0.1167;-12;12;61173.091
148;537;6;2;1;1;0.435366753;0.870377991;2;5;8;0.9336;12;12;61175.574
148;538;6;1;1;0;0.49220876;0.713214965;2;5;8;0.9336;-12;-12;61178.408
148;539;6;4;0;1;0.601162286;0.758120515;2;5;1;0.1167;12;-12;61181.091
148;540;6;1;1;1;0.441586177;0.882619403;2;5;2;0.2334;-12;12;61183.808
148;541;6;2;1;1;0.170795457;0.553835333;2;5;2;0.2334;-12;12;61186.657
148;542;6;6;0;1;0.613336179;1.004343293;2;5;2;0.2334;-12;12;61189.174
148;543;6;2;1;1;0.431829527;0.870879103;2;5;2;0.2334;-12;-12;61192.14
148;544;6;4;1;1;0.41273702;0.549574279;2;5;8;0.9336;-12;-12;61194.973
148;545;6;1;1;1;0.3828114;0.566325381;2;5;1;0.1167;-12;-12;61197.491
148;546;6;6;1;1;0.516116552;0.699113422;2;5;1;0.1167;-12;-12;61200.024
148;547;6;4;1;1;0.960719323;1.278746758;2;5;8;0.9336;-12;12;61202.691
148;548;6;1;1;1;0.935878745;1.310909784;2;5;10;1.167;-12;-12;61205.94
148;549;6;3;1;1;0.355765415;0.547781346;2;5;1;0.1167;12;12;61209.223
148;550;6;2;1;1;0.614256165;1.006285663;2;5;3;0.3501;-12;-12;61211.74
148;551;6;3;1;1;0.46286617;0.863887531;2;5;10;1.167;12;12;61214.707
148;552;6;4;1;1;0.295825536;0.487809467;2;5;3;0.3501;-12;12;61217.54
148;553;6;3;1;1;0.098111133;0.378869061;2;5;3;0.3501;-12;-12;61219.99
148;554;6;4;1;1;0.336031639;0.52602904;2;5;3;0.3501;12;-12;61222.34
148;555;6;4;1;1;0.457930246;0.675935218;2;5;8;0.9336;12;-12;61224.823
148;556;6;2;1;1;0.352737302;0.802768149;2;5;1;0.1167;-12;12;61227.456
148;557;6;2;1;1;1.06832887;1.362255876;2;5;8;0.9336;12;12;61230.223
148;558;6;3;0;0;1.116214215;1.364244965;2;5;1;0.1167;-12;12;61233.557
148;559;6;2;1;1;0.151194478;0.402169503;2;5;3;0.3501;-12;12;61236.89
148;560;6;1;1;1;0.496642932;0.657649099;2;5;10;1.167;12;12;61239.257
148;561;6;1;1;1;0.443050475;0.698116317;2;5;8;0.9336;-12;12;61241.873
148;562;6;2;1;1;0.470648131;0.644653138;2;5;10;1.167;12;12;61244.54
148;563;6;1;1;1;0.360167908;0.508188034;2;5;8;0.9336;12;12;61247.156
148;564;6;3;1;1;0.370990782;0.56901174;2;5;1;0.1167;12;12;61249.64
148;565;6;4;1;1;1.172979743;1.333951031;2;5;10;1.167;-12;-12;61252.173
148;566;6;1;1;1;0.361177172;0.529097473;2;5;3;0.3501;12;12;61255.473
148;567;6;3;0;1;0.941287622;1.077304093;2;5;2;0.2334;12;-12;61257.973
148;568;6;2;0;1;0.706586907;1.347620581;2;5;1;0.1167;-12;-12;61261.023
148;569;6;1;1;1;0.421058173;0.589063912;2;5;2;0.2334;-12;-12;61264.339
148;570;6;3;1;0;3.002392923;3.183375743;2;5;8;0.9336;12;12;61266.89
148;571;6;3;1;0;1.54750903;1.672448871;2;5;2;0.2334;-12;12;61272.04
148;572;6;6;1;1;0.592591538;0.832603851;2;5;8;0.9336;-12;12;61275.673
148;573;6;1;1;1;0.465759886;0.738822252;2;5;10;1.167;-12;12;61278.472
148;574;6;3;1;1;0.405958564;0.646969583;2;5;8;0.9336;12;-12;61281.172
148;575;6;1;0;1;0.605520299;1.222547942;2;5;2;0.2334;12;-12;61283.79
148;576;6;1;1;0;0.492457716;0.693479268;2;5;3;0.3501;-12;12;61286.973
148;577;6;4;1;1;0.401230317;0.57290672;2;5;8;0.9336;-12;-12;61289.639
148;578;6;1;1;1;0.387696445;0.550740341;2;5;3;0.3501;12;-12;61292.172
148;579;6;2;1;1;0.671302329;0.88931818;2;5;2;0.2334;-12;-12;61294.689
148;580;6;3;1;1;0.392499891;0.64649599;2;5;5;0.5835;-12;12;61297.539
148;581;6;3;1;1;0.086014999;0.40102552;2;5;1;0.1167;-12;12;61300.155
148;582;6;3;1;1;0.232528908;0.416520322;2;5;3;0.3501;-12;12;61302.523
148;583;6;6;1;1;1.975431097;2.59046357;2;5;5;0.5835;-12;12;61304.906
148;584;6;1;1;1;0.44268952;0.697712163;2;5;8;0.9336;12;12;61309.456
148;585;6;2;1;0;0.10613149;0.383146755;2;5;2;0.2334;12;12;61312.122
148;586;6;3;0;1;0.690435795;0.916434244;2;5;1;0.1167;-12;-12;61314.472
148;587;6;3;1;0;0.985295586;1.301317932;2;5;3;0.3501;-12;-12;61317.355
148;588;6;4;1;1;0.365778062;0.995796225;2;5;8;0.9336;-12;12;61320.622
148;589;6;5;1;0;0.932354959;1.115963339;2;5;1;0.1167;-12;-12;61323.589
148;590;6;2;1;1;0.603277134;0.937292483;2;5;10;1.167;-12;-12;61326.672
148;591;6;1;1;1;0.317515443;0.500551032;2;5;2;0.2334;-12;-12;61329.572
148;592;6;2;1;1;0.323010079;0.828964867;2;5;5;0.5835;12;12;61332.038
148;593;6;6;1;1;0.686156821;1.146174395;2;5;8;0.9336;-12;12;61334.838
148;594;6;3;1;1;0.270689282;0.41469635;2;5;5;0.5835;12;12;61337.956
148;595;6;6;0;1;0.97657252;1.201590504;2;5;1;0.1167;-12;12;61340.339
148;596;6;4;1;1;0.351111727;0.52210398;2;5;5;0.5835;-12;-12;61343.505
148;597;6;2;1;1;0.367995308;0.559003254;2;5;8;0.9336;-12;12;61345.988
148;598;6;4;1;1;0.663520688;0.904556986;2;5;5;0.5835;-12;12;61348.505
148;599;6;1;1;1;0.357013716;0.509000822;2;5;8;0.9336;12;-12;61351.371
148;600;6;2;1;1;1.065918987;1.218921117;2;5;1;0.1167;-12;-12;61353.855
149;1;1;6;1;1;1.905695529;2.422710947;2;6;1;0.1167;-12;12;50612.112
149;2;1;3;1;1;1.926009776;3.416103689;2;6;10;1.167;-12;-12;50616.511
149;3;1;1;0;0;1.231005412;1.646287033;2;6;8;0.9336;-12;12;50621.894
149;4;1;6;1;1;0.830625642;1.495678146;2;6;10;1.167;-12;12;50625.511
149;5;1;5;1;1;1.25127358;1.723254491;2;6;1;0.1167;-12;12;50628.977
149;6;1;4;1;1;0.988186101;1.45117323;2;6;3;0.3501;-12;-12;50632.66
149;7;1;5;1;1;0.935768667;1.77080096;2;6;5;0.5835;-12;12;50636.077
149;8;1;3;1;0;2.292809902;3.387807483;2;6;3;0.3501;12;-12;50639.811
149;9;1;1;1;1;1.357063955;1.839023593;2;6;1;0.1167;12;12;50645.16
149;10;1;3;0;1;1.383336512;1.77536153;2;6;2;0.2334;12;12;50648.96
149;11;1;2;1;1;0.923229019;1.471282681;2;6;5;0.5835;-12;-12;50652.694
149;12;1;4;1;1;0.958237441;1.254223935;2;6;2;0.2334;-12;-12;50656.127
149;13;1;6;1;1;0.917765423;1.333739194;2;6;5;0.5835;-12;-12;50659.343
149;14;1;6;1;1;1.353390412;1.756997333;2;6;1;0.1167;-12;-12;50662.643
149;15;1;6;1;0;2.652685655;2.927664151;2;6;8;0.9336;-12;12;50666.36
149;16;1;4;1;1;0.923700372;1.695692034;2;6;2;0.2334;12;12;50671.244
149;17;1;3;1;1;0.666208967;1.169215641;2;6;3;0.3501;12;-12;50674.91
149;18;1;3;1;0;0.90105624;1.217605618;2;6;3;0.3501;-12;12;50678.043
149;19;1;3;0;1;0.491032138;0.882041172;2;6;3;0.3501;12;12;50681.226
149;20;1;4;1;0;0.921317689;1.504311614;2;6;8;0.9336;12;-12;50684.076
149;21;1;6;1;1;1.502901715;1.817903917;2;6;3;0.3501;-12;12;50687.543
149;22;1;6;1;1;1.295768257;1.558670139;2;6;3;0.3501;-12;12;50691.326
149;23;1;3;0;1;1.401579432;1.707800008;2;6;2;0.2334;-12;-12;50694.859
149;24;1;1;0;0;0.402276061;0.73830226;2;6;2;0.2334;-12;12;50698.526
149;25;1;2;1;1;1.037513984;1.555512107;2;6;8;0.9336;12;-12;50701.226
149;26;1;5;1;1;0.913011256;1.159007798;2;6;5;0.5835;-12;-12;50704.743
149;27;1;1;0;1;1.372619557;1.628631624;2;6;1;0.1167;12;-12;50707.86
149;28;1;3;1;1;0.521138875;0.868925533;2;6;3;0.3501;12;12;50711.459
149;29;1;4;1;1;0.720859008;1.56382878;2;6;2;0.2334;-12;12;50714.292
149;30;1;3;1;0;0.590720847;0.885747355;2;6;8;0.9336;12;-12;50717.825
149;31;1;5;0;1;1.680912741;1.970895807;2;6;8;0.9336;-12;12;50720.675
149;32;1;3;0;0;0.492804271;0.877821397;2;6;2;0.2334;12;12;50724.609
149;33;1;5;1;0;0.956084195;1.563081591;2;6;1;0.1167;-12;12;50727.459
149;34;1;4;0;0;0.43096266;0.676295532;2;6;1;0.1167;12;-12;50730.992
149;35;1;2;0;1;0.646124796;0.898193244;2;6;1;0.1167;-12;-12;50733.642
149;36;1;2;1;1;1.400704245;1.907711818;2;6;10;1.167;-12;-12;50736.509
149;37;1;2;1;1;1.59831305;1.862531712;2;6;5;0.5835;12;12;50740.376
149;38;1;3;1;1;1.006319903;1.263285556;2;6;10;1.167;-12;12;50744.209
149;39;1;3;1;1;0.486200532;1.061240659;2;6;8;0.9336;12;12;50747.442
149;40;1;4;0;0;1.051071536;1.297122156;2;6;3;0.3501;12;12;50750.475
149;41;1;1;1;0;0.6965909;1.807660554;2;6;2;0.2334;12;-12;50753.742
149;42;1;5;1;1;1.027217822;1.536243283;2;6;10;1.167;-12;12;50757.509
149;43;1;2;0;1;0.877532441;1.175527864;2;6;1;0.1167;12;12;50761.009
149;44;1;1;1;0;0.943634146;1.257339727;2;6;2;0.2334;12;-12;50764.142
149;45;1;3;0;1;3.638085879;3.9661138;2;6;2;0.2334;-12;-12;50767.358
149;46;1;3;0;1;1.076037232;1.394021788;2;6;5;0.5835;12;12;50773.291
149;47;1;5;1;1;1.232589067;1.525636086;2;6;1;0.1167;-12;-12;50776.659
149;48;1;5;1;1;0.833544637;1.215586449;2;6;3;0.3501;-12;-12;50780.142
149;49;1;6;1;1;2.571570101;3.234586797;2;6;10;1.167;-12;12;50783.325
149;50;1;4;1;1;1.315689871;1.784878184;2;6;10;1.167;-12;-12;50788.524
149;51;1;2;1;0;1.363072183;1.589141351;2;6;8;0.9336;12;12;50792.275
149;52;1;6;1;1;0.886339346;1.236887241;2;6;3;0.3501;-12;-12;50795.825
149;53;1;6;1;1;1.25262812;1.558626619;2;6;10;1.167;-12;12;50799.025
149;54;1;5;1;1;0.858115459;1.137121094;2;6;2;0.2334;-12;12;50802.541
149;55;1;6;1;1;1.267375093;1.899392585;2;6;10;1.167;-12;-12;50805.641
149;56;1;1;1;1;1.161047126;1.709065589;2;6;5;0.5835;12;12;50809.508
149;57;1;3;0;0;0.998993615;1.364549281;2;6;1;0.1167;-12;12;50813.175
149;58;1;3;1;1;3.376986529;3.985634141;2;6;10;1.167;12;-12;50816.508
149;59;1;2;1;1;0.677883988;0.970886527;2;6;2;0.2334;-12;-12;50822.457
149;60;1;5;1;1;1.277874772;1.935879065;2;6;10;1.167;-12;12;50825.39
149;61;1;4;1;1;0.943213032;1.421139131;2;6;8;0.9336;-12;12;50829.291
149;62;1;5;1;1;1.10805434;1.475089663;2;6;10;1.167;-12;-12;50832.674
149;63;1;2;1;0;0.852931219;1.017939564;2;6;1;0.1167;-12;-12;50836.107
149;64;1;1;1;1;0.532698058;0.860731419;2;6;3;0.3501;12;-12;50839.09
149;65;1;5;1;1;0.91664544;1.339689502;2;6;3;0.3501;-12;12;50841.924
149;66;1;3;1;0;1.207887047;1.712928889;2;6;8;0.9336;-12;-12;50845.224
149;67;1;3;0;0;1.490838541;1.86587726;2;6;8;0.9336;-12;12;50848.907
149;68;1;2;1;1;0.696298105;0.947754402;2;6;3;0.3501;12;-12;50852.74
149;69;1;1;1;0;1.75132478;2.052397915;2;6;3;0.3501;12;-12;50855.657
149;70;1;4;1;0;0.563028792;0.819979405;2;6;2;0.2334;12;-12;50859.673
149;71;1;6;0;0;0.605807335;0.892829806;2;6;5;0.5835;-12;12;50862.457
149;72;1;3;0;0;1.158081732;1.44207065;2;6;2;0.2334;12;-12;50865.307
149;73;1;1;0;1;2.41339013;2.669361559;2;6;5;0.5835;12;-12;50868.707
149;74;1;1;1;1;0.74541159;1.068218792;2;6;2;0.2334;-12;12;50873.34
149;75;1;1;1;1;0.665166743;1.024195468;2;6;2;0.2334;12;-12;50876.373
149;76;1;2;0;1;1.072117932;1.53905508;2;6;3;0.3501;-12;12;50879.357
149;77;1;4;1;1;0.49023791;0.991287174;2;6;5;0.5835;-12;-12;50882.857
149;78;1;2;1;1;2.007557324;2.494558164;2;6;10;1.167;-12;12;50885.807
149;79;1;1;1;1;0.646091516;1.107214993;2;6;5;0.5835;12;-12;50890.273
149;80;1;1;0;0;1.072713763;1.299676677;2;6;5;0.5835;-12;12;50893.34
149;81;1;2;1;1;1.75129726;2.462324419;2;6;2;0.2334;-12;-12;50896.607
149;82;1;4;1;1;0.696206586;2.032291024;2;6;3;0.3501;12;12;50901.04
149;83;1;1;0;1;0.926571048;1.397282858;2;6;10;1.167;12;-12;50905.04
149;84;1;3;1;1;2.12629438;2.441200903;2;6;3;0.3501;-12;-12;50908.406
149;85;1;1;1;0;0.512417729;0.944458453;2;6;5;0.5835;-12;-12;50912.806
149;86;1;5;1;1;0.685928984;1.075943794;2;6;3;0.3501;-12;-12;50915.723
149;87;1;1;1;1;1.467889773;1.721021565;2;6;2;0.2334;-12;-12;50918.756
149;88;1;4;0;0;1.237863866;1.525862003;2;6;3;0.3501;-12;12;50922.439
149;89;1;2;0;0;0.746023421;0.892006139;2;6;1;0.1167;-12;12;50925.939
149;90;1;4;0;0;0.50323451;0.88933578;2;6;5;0.5835;12;-12;50928.789
149;91;1;1;1;0;0.477481946;0.761511503;2;6;5;0.5835;-12;12;50931.64
149;92;1;6;1;1;0.532996293;1.081066275;2;6;2;0.2334;-12;12;50934.356
149;93;1;1;1;1;0.671186171;0.894743697;2;6;3;0.3501;-12;12;50937.406
149;94;1;3;1;1;1.645753921;2.347739939;2;6;8;0.9336;-12;-12;50940.273
149;95;1;2;1;1;1.160482335;1.809500526;2;6;5;0.5835;12;-12;50944.589
149;96;1;2;0;0;0.627974674;0.891046154;2;6;5;0.5835;12;12;50948.355
149;97;1;1;0;1;0.488241781;0.831222432;2;6;1;0.1167;-12;-12;50951.206
149;98;1;4;0;1;0.368073066;0.744476565;2;6;1;0.1167;-12;-12;50954.006
149;99;1;5;0;0;2.205989476;2.547988383;2;6;5;0.5835;-12;-12;50956.722
149;100;1;3;1;0;1.205617962;1.583611836;2;6;5;0.5835;12;12;50961.239
149;101;2;1;0;1;1.912639422;2.423640213;2;6;5;0.5835;12;-12;51057.888
149;102;2;4;0;1;0.677585752;0.911573518;2;6;1;0.1167;12;12;51062.271
149;103;2;1;1;0;0.436489936;0.747129004;2;6;3;0.3501;-12;12;51065.154
149;104;2;4;1;1;1.135936792;1.69594035;2;6;10;1.167;-12;12;51067.87
149;105;2;1;1;1;0.411583438;0.644608979;2;6;2;0.2334;-12;-12;51071.538
149;106;2;4;1;0;0.741061897;1.427949267;2;6;2;0.2334;12;12;51074.154
149;107;2;3;0;1;0.550326587;1.093445925;2;6;1;0.1167;12;12;51077.554
149;108;2;2;1;0;0.857615307;1.154612345;2;6;8;0.9336;-12;12;51080.604
149;109;2;3;1;1;0.62304323;0.924165965;2;6;5;0.5835;-12;-12;51083.72
149;110;2;1;1;1;0.787960057;0.985946776;2;6;2;0.2334;-12;-12;51086.603
149;111;2;3;0;1;0.476260525;0.731183649;2;6;1;0.1167;12;12;51089.554
149;112;2;2;1;0;0.450385722;1.087431937;2;6;1;0.1167;-12;12;51092.254
149;113;2;4;0;1;1.093449445;1.352592984;2;6;1;0.1167;-12;-12;51095.304
149;114;2;3;1;1;0.586211476;0.896601268;2;6;8;0.9336;12;-12;51098.62
149;115;2;1;1;1;0.486711244;1.040785934;2;6;3;0.3501;-12;12;51101.486
149;116;2;4;0;1;0.982978821;1.846035005;2;6;1;0.1167;12;-12;51104.486
149;117;2;4;0;1;3.685672668;4.375724789;2;6;3;0.3501;12;-12;51108.304
149;118;2;6;1;1;0.587630334;1.010622237;2;6;10;1.167;-12;-12;51114.637
149;119;2;4;1;0;0.538276212;0.79624825;2;6;3;0.3501;-12;12;51117.603
149;120;2;2;0;0;0.350702133;0.837734332;2;6;1;0.1167;12;-12;51120.37
149;121;2;3;0;1;0.397918048;0.587954489;2;6;3;0.3501;-12;-12;51123.169
149;122;2;6;1;1;0.623133469;0.891142792;2;6;2;0.2334;-12;12;51125.72
149;123;2;3;1;1;1.022371816;1.189372131;2;6;3;0.3501;-12;12;51128.57
149;124;2;4;0;1;0.407491341;0.733289217;2;6;1;0.1167;-12;-12;51131.72
149;125;2;2;1;1;0.482792584;1.050819379;2;6;2;0.2334;12;12;51134.419
149;126;2;3;1;0;0.395285128;0.688251188;2;6;2;0.2334;-12;12;51137.436
149;127;2;2;1;1;0.737553151;0.970556612;2;6;5;0.5835;12;-12;51140.086
149;128;2;2;1;1;0.756388062;1.067421044;2;6;2;0.2334;12;-12;51143.02
149;129;2;2;1;0;2.466373956;3.034419311;2;6;5;0.5835;-12;-12;51146.053
149;130;2;4;1;1;0.570627395;0.984653356;2;6;10;1.167;12;-12;51151.053
149;131;2;1;1;0;1.067914797;1.269912014;2;6;10;1.167;-12;-12;51154.002
149;132;2;6;1;1;0.42579698;0.720766849;2;6;1;0.1167;-12;-12;51157.235
149;133;2;2;0;1;0.897598053;1.217618097;2;6;2;0.2334;12;12;51159.92
149;134;2;5;1;1;0.903102928;1.112546751;2;6;2;0.2334;-12;12;51163.103
149;135;2;1;1;0;0.507678602;0.81445149;2;6;2;0.2334;-12;-12;51166.186
149;136;2;5;0;0;0.910287778;1.319343575;2;6;3;0.3501;-12;-12;51168.969
149;137;2;3;1;1;0.916133448;1.204158144;2;6;1;0.1167;-12;12;51172.252
149;138;2;2;0;1;0.665786254;0.993766496;2;6;10;1.167;12;12;51175.418
149;139;2;3;1;1;0.855329262;1.142327414;2;6;3;0.3501;12;12;51178.386
149;140;2;3;0;1;1.002560921;1.497579557;2;6;5;0.5835;12;12;51181.486
149;141;2;3;1;1;0.477008353;0.766087113;2;6;2;0.2334;12;-12;51184.952
149;142;2;5;1;1;0.750889586;1.002946835;2;6;10;1.167;-12;-12;51187.685
149;143;2;3;0;1;1.050507704;1.232498189;2;6;1;0.1167;12;-12;51190.652
