Subject	Session	Age	Handedness	Sex	vision	langue.RESP	condition[Block]	color[Block]	target[Block]	Target.RT[Block]	condition[LogLevel5]	Running[LogLevel5]	color[LogLevel5]	target[LogLevel5]	congruence	Target.RT[LogLevel5]	Accuracy	Type d'erreur
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Semantic	Semantic2	237,137,10	cacao	Incongruent	662	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Semantic	Semantic2	205,0,0	lac	Incongruent	604	1	R
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Semantic	Semantic2	yellow	cacao	Incongruent	758	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Semantic	Semantic2	237,137,10	abricot	Congruent	632	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Semantic	Semantic2	0,205,0	herbe	Congruent	711	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Semantic	Semantic2	237,137,10	fraise	Incongruent	445	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Semantic	Semantic2	blue	herbe	Incongruent	593	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color2	0,205,0	bleu	Incongruent	788	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color2	0,205,0	rouge	Incongruent	603	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color2	205,0,0	orange	Incongruent	583	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color2	88,41,0	jaune	Incongruent	643	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color2	205,0,0	bleu	Incongruent	636	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color2	237,137,10	jaune	Incongruent	615	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color2	0,205,0	jaune	Incongruent	570	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color2	yellow	marron	Incongruent	681	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color2	0,205,0	vert	Congruent	601	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color2	0,205,0	marron	Incongruent	847	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color2	237,137,10	rouge	Incongruent	529	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color2	88,41,0	vert	Incongruent	712	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color2	205,0,0	vert	Incongruent	583	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color2	88,41,0	bleu	Incongruent	495	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color2	205,0,0	jaune	Incongruent	593	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color2	88,41,0	orange	Incongruent	601	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color2	205,0,0	marron	Incongruent	598	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color2	yellow	vert	Incongruent	657	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color2	blue	orange	Incongruent	607	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color2	0,205,0	orange	Incongruent	521	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color2	yellow	jaune	Congruent	674	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color2	88,41,0	rouge	Incongruent	658	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color2	yellow	bleu	Incongruent	708	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color2	blue	bleu	Congruent	649	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color2	237,137,10	orange	Congruent	496	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color2	blue	vert	Incongruent	986	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color2	yellow	orange	Incongruent	744	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color2	237,137,10	bleu	Incongruent	587	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color2	237,137,10	marron	Incongruent	768	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color2	blue	marron	Incongruent	699	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color2	205,0,0	rouge	Congruent	703	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color2	yellow	rouge	Incongruent	672	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color2	blue	rouge	Incongruent	740	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color2	88,41,0	marron	Congruent	826	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color2	237,137,10	vert	Incongruent	690	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color2	blue	jaune	Incongruent	651	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	0,205,0	casque	NULL	853	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	0,205,0	cheval	NULL	631	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	yellow	plan	NULL	479	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	yellow	casque	NULL	611	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	237,137,10	casque	NULL	635	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	205,0,0	tube	NULL	737	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	yellow	tube	NULL	799	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	205,0,0	cheval	NULL	916	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	88,41,0	route	NULL	704	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	0,205,0	plan	NULL	744	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	blue	cheval	NULL	755	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	88,41,0	cheval	NULL	712	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	237,137,10	route	NULL	743	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	yellow	cheval	NULL	657	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	blue	plan	NULL	722	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	88,41,0	tube	NULL	675	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	0,205,0	route	NULL	625	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	yellow	livre	NULL	777	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	237,137,10	plan	NULL	685	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	blue	tube	NULL	775	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	0,205,0	tube	NULL	679	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	237,137,10	cheval	NULL	748	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	blue	casque	NULL	632	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	237,137,10	tube	NULL	664	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	0,205,0	livre	NULL	646	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	blue	livre	NULL	712	1	R
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	yellow	route	NULL	608	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	blue	route	NULL	623	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	237,137,10	livre	NULL	570	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	88,41,0	casque	NULL	595	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	205,0,0	plan	NULL	531	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	205,0,0	casque	NULL	712	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	88,41,0	plan	NULL	699	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	205,0,0	livre	NULL	822	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	205,0,0	route	NULL	511	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral2	88,41,0	livre	NULL	570	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	88,41,0	balcon	NULL	1014	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	88,41,0	train	NULL	603	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	205,0,0	balcon	NULL	650	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	blue	studio	NULL	676	1	R
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	yellow	robe	NULL	630	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	0,205,0	chien	NULL	687	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	88,41,0	chien	NULL	777	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	205,0,0	chien	NULL	967	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	blue	robe	NULL	845	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	yellow	studio	NULL	671	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	237,137,10	studio	NULL	545	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	0,205,0	pont	NULL	802	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	205,0,0	robe	NULL	715	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	blue	train	NULL	650	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	0,205,0	studio	NULL	818	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	yellow	balcon	NULL	634	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	237,137,10	chien	NULL	685	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	205,0,0	pont	NULL	677	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	88,41,0	robe	NULL	755	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	237,137,10	train	NULL	643	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	88,41,0	studio	NULL	716	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	88,41,0	pont	NULL	688	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	blue	balcon	NULL	697	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	yellow	pont	NULL	666	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	237,137,10	pont	NULL	620	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	blue	chien	NULL	710	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	237,137,10	balcon	NULL	752	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	blue	pont	NULL	821	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	205,0,0	train	NULL	823	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	0,205,0	train	NULL	682	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	205,0,0	studio	NULL	1044	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	237,137,10	robe	NULL	615	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	yellow	chien	NULL	623	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	yellow	train	NULL	663	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	0,205,0	balcon	NULL	778	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	0,205,0	robe	NULL	524	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	237,137,10	misère	NULL	1197	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	0,205,0	bombe	NULL	796	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	237,137,10	haine	NULL	540	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	88,41,0	torture	NULL	773	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	0,205,0	haine	NULL	734	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	blue	mort	NULL	654	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	237,137,10	mort	NULL	610	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	0,205,0	misère	NULL	684	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	205,0,0	mort	NULL	842	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	237,137,10	bombe	NULL	695	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	0,205,0	torture	NULL	718	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	0,205,0	mort	NULL	663	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	blue	haine	NULL	774	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	yellow	misère	NULL	673	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	blue	misère	NULL	641	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	88,41,0	bombe	NULL	753	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	205,0,0	haine	NULL	757	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	0,205,0	tumeur	NULL	780	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	blue	tumeur	NULL	709	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	237,137,10	torture	NULL	546	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	yellow	torture	NULL	681	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	205,0,0	misère	NULL	714	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	88,41,0	tumeur	NULL	792	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	yellow	mort	NULL	745	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	205,0,0	tumeur	NULL	633	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	yellow	bombe	NULL	803	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	yellow	tumeur	NULL	644	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	88,41,0	haine	NULL	616	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	blue	bombe	NULL	752	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	237,137,10	tumeur	NULL	732	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	88,41,0	mort	NULL	1043	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	205,0,0	bombe	NULL	554	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	yellow	haine	NULL	673	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	205,0,0	torture	NULL	908	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	88,41,0	misère	NULL	570	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	blue	torture	NULL	792	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color1	yellow	marron	Incongruent	683	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color1	237,137,10	bleu	Incongruent	629	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color1	blue	rouge	Incongruent	763	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color1	205,0,0	orange	Incongruent	627	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color1	blue	bleu	Congruent	726	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color1	237,137,10	rouge	Incongruent	684	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color1	blue	jaune	Incongruent	611	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color1	yellow	jaune	Congruent	509	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color1	205,0,0	marron	Incongruent	928	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color1	88,41,0	vert	Incongruent	683	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color1	0,205,0	rouge	Incongruent	696	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color1	237,137,10	jaune	Incongruent	702	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color1	0,205,0	bleu	Incongruent	620	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color1	237,137,10	orange	Congruent	670	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color1	yellow	vert	Incongruent	629	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color1	yellow	bleu	Incongruent	889	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color1	237,137,10	marron	Incongruent	860	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color1	blue	marron	Incongruent	566	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color1	88,41,0	jaune	Incongruent	704	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color1	0,205,0	marron	Incongruent	741	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color1	205,0,0	bleu	Incongruent	897	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color1	205,0,0	vert	Incongruent	779	1	R
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color1	205,0,0	rouge	Congruent	857	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color1	blue	vert	Incongruent	1116	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color1	88,41,0	marron	Congruent	813	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color1	88,41,0	orange	Incongruent	954	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color1	88,41,0	rouge	Incongruent	1033	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color1	0,205,0	vert	Congruent	752	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color1	88,41,0	bleu	Incongruent	877	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color1	0,205,0	orange	Incongruent	842	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color1	237,137,10	vert	Incongruent	867	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color1	blue	orange	Incongruent	1237	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color1	0,205,0	jaune	Incongruent	637	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color1	yellow	orange	Incongruent	549	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color1	205,0,0	jaune	Incongruent	540	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Color	Color1	yellow	rouge	Incongruent	819	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Semantic	Semantic1	205,0,0	tomate	Congruent	687	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Semantic	Semantic1	0,205,0	chocolat	Incongruent	739	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Semantic	Semantic1	88,41,0	tomate	Incongruent	644	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Semantic	Semantic1	237,137,10	tomate	Incongruent	582	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Semantic	Semantic1	205,0,0	carotte	Incongruent	539	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Semantic	Semantic1	0,205,0	maïs	Incongruent	699	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Semantic	Semantic1	yellow	salade	Incongruent	510	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Semantic	Semantic1	237,137,10	carotte	Congruent	604	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Semantic	Semantic1	yellow	ciel	Incongruent	465	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Semantic	Semantic1	blue	maïs	Incongruent	674	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Semantic	Semantic1	blue	ciel	Congruent	534	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Semantic	Semantic1	88,41,0	salade	Incongruent	612	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Semantic	Semantic1	88,41,0	ciel	Incongruent	541	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Semantic	Semantic1	yellow	tomate	Incongruent	694	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Semantic	Semantic1	0,205,0	carotte	Incongruent	701	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Semantic	Semantic1	237,137,10	maïs	Incongruent	675	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Semantic	Semantic1	blue	carotte	Incongruent	677	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Semantic	Semantic1	blue	salade	Incongruent	652	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Semantic	Semantic1	205,0,0	salade	Incongruent	732	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Semantic	Semantic1	0,205,0	ciel	Incongruent	562	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Semantic	Semantic1	88,41,0	carotte	Incongruent	704	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Semantic	Semantic1	yellow	maïs	Congruent	659	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Semantic	Semantic1	blue	tomate	Incongruent	664	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Semantic	Semantic1	0,205,0	salade	Congruent	582	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Semantic	Semantic1	205,0,0	chocolat	Incongruent	730	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Semantic	Semantic1	205,0,0	ciel	Incongruent	647	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Semantic	Semantic1	yellow	carotte	Incongruent	524	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Semantic	Semantic1	237,137,10	chocolat	Incongruent	544	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Semantic	Semantic1	237,137,10	ciel	Incongruent	527	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Semantic	Semantic1	237,137,10	salade	Incongruent	420	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Semantic	Semantic1	88,41,0	maïs	Incongruent	696	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Semantic	Semantic1	yellow	chocolat	Incongruent	661	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Semantic	Semantic1	205,0,0	maïs	Incongruent	755	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Semantic	Semantic1	0,205,0	tomate	Incongruent	591	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Semantic	Semantic1	88,41,0	chocolat	Congruent	585	1	
6	2	24	right	male	normal	1	NULL	NULL	NULL	NULL	Semantic	Semantic1	blue	chocolat	Incongruent	701	1	
7	1	19	right	female	normal	1	Training	237,137,10	porte	1070	NULL	NULL	NULL	NULL	NULL	NULL		
7	1	19	right	female	normal	1	Training	88,41,0	clavier	722	NULL	NULL	NULL	NULL	NULL	NULL		
7	1	19	right	female	normal	1	Training	blue	loupe	738	NULL	NULL	NULL	NULL	NULL	NULL		
7	1	19	right	female	normal	1	Training	205,0,0	porte	607	NULL	NULL	NULL	NULL	NULL	NULL		
7	1	19	right	female	normal	1	Training	blue	porte	584	NULL	NULL	NULL	NULL	NULL	NULL		
7	1	19	right	female	normal	1	Training	yellow	loupe	716	NULL	NULL	NULL	NULL	NULL	NULL		
7	1	19	right	female	normal	1	Training	237,137,10	clavier	542	NULL	NULL	NULL	NULL	NULL	NULL		
7	1	19	right	female	normal	1	Training	yellow	clavier	771	NULL	NULL	NULL	NULL	NULL	NULL		
7	1	19	right	female	normal	1	Training	205,0,0	clavier	554	NULL	NULL	NULL	NULL	NULL	NULL		
