SubjName	TrialN	WhichBlock	FaceCombination	FacesAcc	Accuracy	Lags	SOA	Tilt4T1	Tilt4T2	TimeofDay
301	482	9	1	0	1	5	0.5835	15	15	38368.284
301	483	9	4	1	1	5	0.5835	-15	-15	38373.233
301	484	9	5	1	1	10	1.167	-15	15	38376.367
301	485	9	2	1	0	1	0.1167	-15	15	38380.45
301	486	9	5	1	1	2	0.2334	-15	-15	38383.299
301	487	9	3	1	1	10	1.167	-15	15	38386.55
301	488	9	3	1	1	2	0.2334	15	15	38389.8
301	489	9	2	1	1	1	0.1167	15	-15	38392.733
301	490	9	3	1	1	10	1.167	15	15	38395.549
301	491	9	1	1	1	8	0.9336	15	15	38399.549
301	492	9	4	0	1	1	0.1167	-15	-15	38402.4
301	493	9	2	1	1	2	0.2334	15	15	38405.433
301	494	9	4	1	0	5	0.5835	-15	-15	38408.149
301	495	9	2	1	1	2	0.2334	-15	15	38411.199
301	496	9	1	1	1	10	1.167	15	-15	38414.349
301	497	9	1	1	1	1	0.1167	-15	15	38421.483
301	498	9	5	1	1	8	0.9336	-15	-15	38424.899
301	499	9	4	1	1	5	0.5835	15	-15	38429.482
301	500	9	6	1	0	1	0.1167	-15	-15	38433.415
301	501	9	4	1	1	3	0.3501	-15	-15	38436.816
301	502	9	5	1	1	3	0.3501	-15	15	38439.583
301	503	9	3	0	0	10	1.167	15	15	38443.132
301	504	9	4	0	0	5	0.5835	15	-15	38451.115
301	505	9	1	1	1	5	0.5835	15	-15	38457.665
301	506	9	2	1	1	1	0.1167	-15	-15	38461.115
301	507	9	4	1	1	2	0.2334	-15	15	38465.048
301	508	9	2	1	1	2	0.2334	15	15	38467.898
301	509	9	3	1	1	3	0.3501	-15	-15	38470.631
301	510	9	4	1	1	3	0.3501	15	15	38473.399
301	511	9	1	1	1	3	0.3501	-15	15	38476.215
301	512	9	1	1	1	8	0.9336	-15	-15	38478.948
301	513	9	4	1	1	1	0.1167	-15	-15	38481.715
301	514	9	1	1	1	3	0.3501	-15	15	38484.631
301	515	9	2	1	1	1	0.1167	-15	-15	38488.048
301	516	9	4	1	1	1	0.1167	-15	15	38491.048
301	517	9	2	1	0	1	0.1167	15	-15	38494.098
301	518	9	2	1	1	1	0.1167	15	-15	38496.964
301	519	9	2	1	0	2	0.2334	-15	-15	38500.031
301	520	9	6	1	0	1	0.1167	-15	15	38503.097
301	521	9	4	1	1	8	0.9336	-15	15	38506.065
301	522	9	4	1	1	2	0.2334	-15	15	38509.098
301	523	9	1	1	1	3	0.3501	-15	-15	38512.198
301	524	9	2	1	1	8	0.9336	15	-15	38515.348
301	525	9	1	0	1	3	0.3501	15	-15	38518.381
301	526	9	2	1	1	10	1.167	15	15	38521.88
301	527	9	1	1	1	5	0.5835	-15	-15	38528.998
301	528	9	3	1	1	10	1.167	-15	-15	38532.081
301	529	9	3	1	1	5	0.5835	-15	15	38535.047
301	530	9	3	1	1	3	0.3501	15	15	38539.163
301	531	9	3	1	0	8	0.9336	-15	-15	38542.181
301	532	9	4	1	1	8	0.9336	-15	15	38547.68
301	533	9	6	1	1	1	0.1167	-15	15	38550.697
301	534	9	5	1	1	1	0.1167	-15	-15	38554.247
301	535	9	4	0	0	1	0.1167	-15	15	38557.663
301	536	9	2	1	0	2	0.2334	-15	-15	38562.064
301	537	9	4	1	1	2	0.2334	-15	15	38565.147
301	538	9	1	1	1	10	1.167	15	-15	38568.247
301	539	9	1	1	1	2	0.2334	15	15	38571.68
301	540	9	3	1	1	3	0.3501	-15	-15	38574.929
301	541	10	6	1	1	5	0.5835	-15	-15	38597.48
301	542	10	6	1	1	5	0.5835	-15	15	38602.346
301	543	10	5	1	1	8	0.9336	-15	15	38605.512
301	544	10	3	1	1	2	0.2334	15	-15	38608.596
301	545	10	6	1	1	1	0.1167	-15	15	38611.663
301	546	10	2	1	1	8	0.9336	-15	15	38615.063
301	547	10	4	1	1	3	0.3501	-15	-15	38618.046
301	548	10	2	1	1	3	0.3501	-15	15	38621.196
301	549	10	1	1	1	1	0.1167	-15	15	38625.879
301	550	10	3	1	0	1	0.1167	-15	15	38629.429
301	551	10	5	1	1	1	0.1167	-15	-15	38633.446
301	552	10	3	1	1	10	1.167	-15	-15	38636.662
301	553	10	3	0	1	2	0.2334	-15	-15	38640.245
301	554	10	3	1	0	3	0.3501	-15	-15	38644.378
301	555	10	1	1	1	2	0.2334	-15	-15	38647.379
301	556	10	2	1	1	2	0.2334	15	-15	38650.229
301	557	10	1	1	1	5	0.5835	-15	15	38652.995
301	558	10	4	1	1	5	0.5835	15	15	38655.978
301	559	10	1	1	1	1	0.1167	15	-15	38658.961
301	560	10	6	1	1	2	0.2334	-15	15	38661.928
301	561	10	3	1	1	10	1.167	15	15	38665.779
301	562	10	1	1	1	3	0.3501	15	-15	38668.678
301	563	10	4	1	1	3	0.3501	15	-15	38671.545
301	564	10	1	1	1	3	0.3501	-15	15	38674.495
301	565	10	3	1	0	2	0.2334	-15	-15	38679.061
301	566	10	1	1	1	10	1.167	15	15	38682.078
301	567	10	1	1	1	1	0.1167	15	15	38685.328
301	568	10	6	1	1	2	0.2334	-15	-15	38688.495
301	569	10	2	1	1	3	0.3501	-15	-15	38692.094
301	570	10	3	1	1	5	0.5835	15	15	38695.094
301	571	10	3	1	1	5	0.5835	15	-15	38698.094
301	572	10	4	1	1	2	0.2334	15	15	38701.311
301	573	10	6	1	1	3	0.3501	-15	15	38704.361
301	574	10	1	1	1	8	0.9336	-15	15	38707.711
301	575	10	3	1	1	8	0.9336	15	15	38710.644
301	576	10	2	1	1	1	0.1167	15	-15	38713.51
301	577	10	6	1	1	8	0.9336	-15	-15	38716.428
301	578	10	3	1	1	1	0.1167	-15	15	38719.644
301	579	10	1	1	1	5	0.5835	15	-15	38722.461
301	580	10	5	1	1	1	0.1167	-15	-15	38726.01
301	581	10	3	1	1	8	0.9336	-15	15	38729.077
301	582	10	5	1	1	1	0.1167	-15	15	38732.027
301	583	10	5	1	0	10	1.167	-15	15	38734.744
301	584	10	1	1	1	2	0.2334	-15	-15	38739.727
301	585	10	2	1	1	10	1.167	-15	15	38742.444
301	586	10	3	1	1	1	0.1167	15	-15	38745.96
301	587	10	1	1	1	5	0.5835	15	-15	38749.043
301	588	10	2	1	1	10	1.167	-15	15	38751.81
301	589	10	4	1	1	2	0.2334	15	-15	38754.827
301	590	10	3	1	1	1	0.1167	-15	15	38757.76
301	591	10	1	1	1	3	0.3501	-15	15	38760.543
301	592	10	5	1	1	5	0.5835	-15	15	38764.426
301	593	10	6	1	1	1	0.1167	-15	15	38767.876
301	594	10	3	1	1	3	0.3501	-15	-15	38771.01
301	595	10	3	1	1	10	1.167	-15	15	38773.91
301	596	10	3	1	1	8	0.9336	-15	15	38777.043
301	597	10	1	1	0	1	0.1167	-15	15	38779.943
301	598	10	4	1	1	10	1.167	-15	-15	38782.976
301	599	10	2	0	0	5	0.5835	-15	15	38785.993
301	600	10	3	1	1	10	1.167	-15	-15	38790.593
301	601	11	1	1	1	2	0.2334	-15	15	38829.475
301	602	11	1	1	0	2	0.2334	15	15	38834.008
301	603	11	1	1	1	1	0.1167	-15	15	38837.025
301	604	11	4	1	1	5	0.5835	15	-15	38840.259
301	605	11	6	1	1	2	0.2334	-15	15	38843.092
301	606	11	5	1	1	5	0.5835	-15	15	38846.325
301	607	11	5	1	1	1	0.1167	-15	15	38849.458
301	608	11	4	1	1	3	0.3501	-15	15	38852.391
301	609	11	1	1	1	3	0.3501	-15	-15	38855.275
301	610	11	2	1	1	3	0.3501	15	15	38858.209
301	611	11	4	1	1	2	0.2334	-15	15	38861.142
301	612	11	3	1	1	3	0.3501	-15	15	38864.025
301	613	11	4	1	1	1	0.1167	15	-15	38866.975
301	614	11	1	1	1	2	0.2334	-15	-15	38869.974
301	615	11	6	0	1	1	0.1167	-15	-15	38872.974
301	616	11	3	1	1	3	0.3501	-15	15	38875.942
301	617	11	4	1	0	8	0.9336	15	15	38879.158
301	618	11	2	1	1	8	0.9336	-15	15	38882.074
301	619	11	1	1	1	2	0.2334	-15	-15	38885.074
301	620	11	2	1	1	5	0.5835	-15	-15	38887.874
301	621	11	2	1	1	1	0.1167	15	15	38890.891
301	622	11	4	1	1	1	0.1167	-15	-15	38893.808
301	623	11	1	1	1	1	0.1167	15	15	38896.624
301	624	11	5	1	1	3	0.3501	-15	-15	38900.241
301	625	11	3	1	1	5	0.5835	15	15	38903.407
301	626	11	4	1	1	1	0.1167	-15	-15	38906.34
301	627	11	3	1	1	5	0.5835	-15	-15	38909.308
301	628	11	1	1	1	10	1.167	-15	15	38912.558
301	629	11	5	1	1	10	1.167	-15	-15	38915.991
301	630	11	1	1	0	8	0.9336	15	15	38922.507
301	631	11	5	1	1	5	0.5835	-15	15	38926.124
301	632	11	1	1	1	1	0.1167	15	-15	38929.807
301	633	11	4	1	1	8	0.9336	15	15	38932.724
301	634	11	3	1	1	10	1.167	-15	15	38936.757
301	635	11	3	1	1	1	0.1167	15	-15	38940.257
301	636	11	3	1	1	2	0.2334	-15	15	38943.657
301	637	11	2	1	1	3	0.3501	15	15	38946.64
301	638	11	6	1	1	2	0.2334	-15	15	38949.79
301	639	11	4	1	1	3	0.3501	-15	15	38953.173
301	640	11	4	1	0	8	0.9336	-15	-15	38956.323
301	641	11	4	1	1	5	0.5835	15	15	38961.324
301	642	11	4	1	1	3	0.3501	-15	15	38965.69
301	643	11	4	1	0	3	0.3501	-15	-15	38968.59
301	644	11	3	0	1	1	0.1167	-15	-15	38971.723
301	645	11	4	1	1	10	1.167	15	15	38974.939
301	646	11	6	1	0	1	0.1167	-15	15	38980.173
301	647	11	2	1	1	8	0.9336	15	-15	38984.206
301	648	11	4	1	1	8	0.9336	-15	-15	38987.739
301	649	11	4	1	1	3	0.3501	15	-15	38991.189
301	650	11	1	1	1	8	0.9336	-15	-15	38994.305
301	651	11	3	1	0	2	0.2334	-15	-15	38997.34
301	652	11	4	1	1	8	0.9336	-15	15	39001.073
301	653	11	4	1	1	1	0.1167	15	15	39003.972
301	654	11	4	1	1	2	0.2334	-15	-15	39006.939
301	655	11	4	1	0	2	0.2334	15	15	39009.889
301	656	11	4	1	1	2	0.2334	15	-15	39012.772
301	657	11	3	0	1	3	0.3501	15	-15	39015.622
301	658	11	6	0	1	3	0.3501	-15	-15	39018.589
301	659	11	2	1	1	3	0.3501	-15	-15	39025.322
301	660	11	4	1	1	3	0.3501	-15	-15	39028.305
301	661	12	5	1	1	3	0.3501	-15	15	39043.471
301	662	12	3	1	1	5	0.5835	-15	15	39048.022
301	663	12	2	1	1	1	0.1167	-15	15	39051.055
301	664	12	3	1	1	1	0.1167	15	-15	39054.122
301	665	12	5	1	1	2	0.2334	-15	-15	39057.038
301	666	12	3	1	1	8	0.9336	15	15	39060.105
301	667	12	3	1	0	1	0.1167	-15	15	39063.338
301	668	12	3	1	1	1	0.1167	-15	-15	39066.172
301	669	12	3	1	1	3	0.3501	-15	-15	39069.105
301	670	12	3	1	1	10	1.167	-15	-15	39071.988
301	671	12	1	1	1	5	0.5835	-15	-15	39076.604
301	672	12	4	1	1	10	1.167	-15	15	39079.587
301	673	12	1	1	1	3	0.3501	-15	-15	39083.472
301	674	12	3	1	1	3	0.3501	15	15	39086.655
301	675	12	2	1	1	10	1.167	-15	-15	39089.688
301	676	12	3	1	1	1	0.1167	15	15	39092.871
301	677	12	4	1	1	5	0.5835	-15	15	39095.87
301	678	12	1	1	1	5	0.5835	-15	-15	39098.904
301	679	12	1	1	1	2	0.2334	15	15	39102.038
301	680	12	2	1	1	5	0.5835	15	-15	39105.688
301	681	12	4	1	1	8	0.9336	15	-15	39108.704
301	682	12	3	1	1	3	0.3501	-15	15	39111.737
301	683	12	2	1	1	5	0.5835	15	15	39114.72
301	684	12	4	1	1	3	0.3501	-15	15	39118.171
301	685	12	4	1	1	1	0.1167	15	15	39121.187
301	686	12	2	1	1	5	0.5835	15	-15	39124.304
301	687	12	2	1	1	2	0.2334	-15	-15	39127.453
301	688	12	3	1	0	2	0.2334	15	-15	39130.503
301	689	12	5	1	1	10	1.167	-15	15	39134.286
301	690	12	2	1	1	5	0.5835	15	15	39137.854
301	691	12	2	1	1	1	0.1167	15	-15	39140.887
301	692	12	3	1	1	2	0.2334	-15	-15	39143.887
301	693	12	3	1	1	3	0.3501	-15	15	39147.02
301	694	12	4	1	0	2	0.2334	-15	-15	39150.236
301	695	12	6	1	1	2	0.2334	-15	15	39153.137
301	696	12	1	1	0	1	0.1167	15	15	39156.987
301	697	12	1	1	1	3	0.3501	15	15	39161.286
301	698	12	5	1	1	10	1.167	-15	-15	39165.586
301	699	12	6	1	1	8	0.9336	-15	-15	39168.452
301	700	12	3	1	1	8	0.9336	-15	-15	39171.387
301	701	12	5	1	0	2	0.2334	-15	15	39174.303
301	702	12	1	1	1	2	0.2334	15	15	39177.32
301	703	12	1	1	1	8	0.9336	-15	-15	39180.086
301	704	12	2	1	0	2	0.2334	15	-15	39183.052
301	705	12	3	1	1	8	0.9336	15	-15	39186.902
301	706	12	5	1	1	2	0.2334	-15	15	39189.703
301	707	12	5	1	1	3	0.3501	-15	15	39192.753
301	708	12	1	1	0	2	0.2334	15	-15	39195.819
301	709	12	2	1	1	5	0.5835	15	-15	39198.769
301	710	12	6	1	1	2	0.2334	-15	-15	39201.519
301	711	12	5	0	1	10	1.167	-15	-15	39204.702
301	712	12	1	1	1	2	0.2334	15	15	39207.769
301	713	12	3	1	1	8	0.9336	15	-15	39210.736
301	714	12	4	1	1	5	0.5835	15	15	39213.569
301	715	12	1	1	1	5	0.5835	-15	15	39216.669
301	716	12	4	1	1	2	0.2334	15	15	39219.485
301	717	12	3	1	1	3	0.3501	-15	15	39222.218
301	718	12	3	1	1	8	0.9336	15	15	39224.986
301	719	12	5	1	1	3	0.3501	-15	15	39227.719
301	720	12	1	1	1	10	1.167	-15	-15	39231.168
301	721	13	3	1	1	5	0.5835	15	-15	39239.801
301	722	13	3	1	1	10	1.167	15	-15	39242.519
301	723	13	5	1	1	2	0.2334	-15	-15	39245.368
301	724	13	4	1	1	5	0.5835	15	15	39248.068
301	725	13	2	1	1	3	0.3501	15	-15	39251.101
301	726	13	2	1	1	3	0.3501	15	-15	39253.818
301	727	13	1	1	1	5	0.5835	-15	-15	39256.518
301	728	13	6	1	1	5	0.5835	-15	15	39260.068
301	729	13	3	1	1	1	0.1167	15	15	39263.418
301	730	13	2	1	1	1	0.1167	-15	-15	39266.951
301	731	13	2	1	1	5	0.5835	15	-15	39269.868
301	732	13	1	1	1	1	0.1167	-15	-15	39272.734
301	733	13	6	1	1	8	0.9336	-15	15	39275.718
301	734	13	2	1	1	3	0.3501	-15	-15	39278.768
301	735	13	6	1	0	3	0.3501	-15	15	39281.684
301	736	13	4	1	1	8	0.9336	15	15	39285.701
301	737	13	2	1	0	10	1.167	-15	-15	39288.701
301	738	13	4	1	1	5	0.5835	-15	-15	39293.334
301	739	13	1	1	1	2	0.2334	-15	15	39296.418
301	740	13	1	1	1	8	0.9336	-15	15	39299.951
301	741	13	2	1	1	8	0.9336	-15	15	39302.85
301	742	13	5	1	1	10	1.167	-15	-15	39306.9
301	743	13	6	1	1	10	1.167	-15	-15	39310.401
301	744	13	5	1	1	3	0.3501	-15	15	39313.667
301	745	13	1	1	1	10	1.167	15	-15	39316.634
301	746	13	1	1	1	8	0.9336	-15	15	39319.75
301	747	13	1	1	1	2	0.2334	-15	-15	39322.717
301	748	13	4	0	1	2	0.2334	-15	-15	39325.566
301	749	13	2	1	1	3	0.3501	15	-15	39328.6
301	750	13	6	1	1	8	0.9336	-15	-15	39331.55
301	751	13	2	1	1	1	0.1167	15	15	39334.817
301	752	13	1	1	1	8	0.9336	-15	15	39337.7
301	753	13	2	1	1	3	0.3501	-15	15	39340.466
301	754	13	2	1	1	3	0.3501	15	15	39343.349
301	755	13	2	1	1	1	0.1167	-15	15	39346.767
301	756	13	1	1	1	3	0.3501	-15	15	39349.533
301	757	13	1	1	1	3	0.3501	-15	-15	39352.533
301	758	13	1	1	1	3	0.3501	15	15	39355.383
301	759	13	2	1	1	3	0.3501	15	15	39360.949
301	760	13	4	1	1	1	0.1167	15	-15	39364.3
301	761	13	4	1	1	2	0.2334	-15	15	39367.25
301	762	13	2	1	1	5	0.5835	15	15	39370.199
301	763	13	3	1	1	10	1.167	15	-15	39373.383
301	764	13	4	1	1	10	1.167	15	-15	39377.266
301	765	13	4	1	1	10	1.167	-15	-15	39380.149
301	766	13	4	1	1	2	0.2334	15	-15	39382.983
301	767	13	4	1	1	1	0.1167	15	-15	39387.149
301	768	13	4	1	1	5	0.5835	15	15	39389.882
301	769	13	4	1	1	2	0.2334	-15	15	39392.732
301	770	13	5	0	1	3	0.3501	-15	-15	39395.549
301	771	13	3	1	1	2	0.2334	15	15	39399.116
301	772	13	1	1	1	3	0.3501	-15	-15	39402.132
301	773	13	1	1	1	1	0.1167	15	-15	39405.066
301	774	13	6	1	0	5	0.5835	-15	15	39408.065
301	775	13	3	1	1	2	0.2334	-15	-15	39411.732
301	776	13	3	1	1	8	0.9336	-15	-15	39414.565
301	777	13	2	1	0	3	0.3501	15	-15	39417.399
301	778	13	2	1	1	2	0.2334	15	-15	39420.282
301	779	13	2	1	1	2	0.2334	15	-15	39423.165
301	780	13	6	1	0	3	0.3501	-15	15	39425.998
301	781	14	1	1	1	2	0.2334	15	-15	39452.482
301	782	14	4	1	1	10	1.167	-15	-15	39457.248
301	783	14	6	0	1	2	0.2334	-15	-15	39459.981
301	784	14	1	1	1	2	0.2334	15	15	39462.831
301	785	14	1	1	1	1	0.1167	-15	-15	39465.547
301	786	14	4	1	0	1	0.1167	15	-15	39468.365
301	787	14	2	1	1	3	0.3501	-15	15	39472.531
301	788	14	6	1	1	1	0.1167	-15	-15	39475.481
301	789	14	1	1	1	5	0.5835	-15	15	39478.364
301	790	14	4	1	0	8	0.9336	15	15	39481.347
301	791	14	5	1	1	2	0.2334	-15	15	39484.647
301	792	14	3	1	1	5	0.5835	-15	-15	39488.014
301	793	14	1	1	1	5	0.5835	-15	-15	39490.847
301	794	14	5	1	0	5	0.5835	-15	15	39494.081
301	795	14	2	1	1	2	0.2334	15	-15	39498.464
301	796	14	4	1	1	10	1.167	15	-15	39501.447
301	797	14	1	1	1	3	0.3501	15	-15	39504.614
301	798	14	3	1	1	8	0.9336	-15	-15	39507.647
301	799	14	6	1	1	3	0.3501	-15	15	39510.764
301	800	14	1	1	1	3	0.3501	-15	15	39513.83
301	801	14	2	0	1	3	0.3501	15	-15	39516.83
301	802	14	2	1	1	2	0.2334	-15	15	39519.696
301	803	14	3	1	0	1	0.1167	15	15	39522.747
301	804	14	5	1	1	3	0.3501	-15	15	39525.647
301	805	14	5	1	1	2	0.2334	-15	15	39528.663
301	806	14	6	1	1	1	0.1167	-15	15	39531.563
301	807	14	2	1	1	3	0.3501	15	15	39534.513
301	808	14	4	1	1	1	0.1167	15	15	39537.446
301	809	14	6	1	0	8	0.9336	-15	-15	39540.313
301	810	14	2	0	1	5	0.5835	-15	15	39544.913
301	811	14	5	0	1	5	0.5835	-15	-15	39548.279
301	812	14	5	1	1	10	1.167	-15	15	39551.246
301	813	14	3	1	1	3	0.3501	-15	15	39554.129
301	814	14	4	1	1	2	0.2334	15	15	39556.996
301	815	14	4	1	1	3	0.3501	15	-15	39559.73
301	816	14	2	1	1	2	0.2334	-15	-15	39562.796
301	817	14	2	1	0	10	1.167	15	15	39565.696
301	818	14	3	1	0	10	1.167	-15	-15	39569.012
301	819	14	1	1	1	2	0.2334	-15	15	39572.63
301	820	14	2	1	1	1	0.1167	15	15	39575.696
301	821	14	3	1	1	8	0.9336	15	15	39578.879
301	822	14	6	1	0	5	0.5835	-15	15	39583.546
301	823	14	1	1	1	1	0.1167	-15	-15	39586.879
301	824	14	2	1	0	1	0.1167	-15	-15	39589.928
301	825	14	6	1	1	1	0.1167	-15	15	39592.979
301	826	14	3	1	1	1	0.1167	15	15	39596.162
301	827	14	3	1	1	2	0.2334	-15	15	39599.079
301	828	14	4	1	1	3	0.3501	15	15	39602.295
301	829	14	2	1	1	10	1.167	15	15	39605.445
301	830	14	3	1	1	5	0.5835	-15	15	39608.662
301	831	14	1	1	1	1	0.1167	-15	15	39611.745
301	832	14	6	1	1	10	1.167	-15	15	39614.828
301	833	14	4	1	1	1	0.1167	15	-15	39618.512
301	834	14	3	1	1	8	0.9336	-15	15	39621.845
301	835	14	6	1	1	5	0.5835	-15	-15	39625.145
301	836	14	4	0	1	3	0.3501	15	-15	39628.762
301	837	14	4	1	0	8	0.9336	15	-15	39632.212
301	838	14	1	1	1	3	0.3501	-15	-15	39636.011
301	839	14	6	1	1	1	0.1167	-15	15	39638.928
301	840	14	1	1	1	3	0.3501	15	15	39642.278
301	841	15	3	1	1	8	0.9336	15	-15	39651.878
301	842	15	6	1	1	8	0.9336	-15	15	39655.827
301	843	15	2	1	1	3	0.3501	-15	-15	39659.61
301	844	15	6	1	1	10	1.167	-15	15	39662.495
301	845	15	5	1	1	5	0.5835	-15	15	39665.761
301	846	15	2	1	1	5	0.5835	-15	-15	39668.611
301	847	15	2	1	1	5	0.5835	15	15	39671.561
301	848	15	6	1	1	3	0.3501	-15	-15	39674.76
301	849	15	4	1	1	8	0.9336	-15	15	39678.511
301	850	15	1	1	1	3	0.3501	-15	-15	39681.444
301	851	15	1	1	1	1	0.1167	-15	-15	39684.327
301	852	15	1	1	1	3	0.3501	15	15	39687.094
301	853	15	6	0	1	10	1.167	-15	-15	39690.11
301	854	15	1	1	1	10	1.167	-15	15	39693.377
301	855	15	2	1	1	2	0.2334	15	15	39696.311
301	856	15	1	1	1	8	0.9336	-15	-15	39699.194
301	857	15	1	1	1	8	0.9336	-15	15	39702.244
301	858	15	5	1	1	8	0.9336	-15	15	39705.393
301	859	15	1	1	1	2	0.2334	-15	15	39708.377
301	860	15	4	1	1	3	0.3501	15	15	39711.143
301	861	15	6	1	1	2	0.2334	-15	-15	39713.894
301	862	15	2	1	1	8	0.9336	15	15	39716.76
301	863	15	5	1	1	1	0.1167	-15	15	39719.727
301	864	15	6	1	1	1	0.1167	-15	-15	39722.51
301	865	15	1	1	1	2	0.2334	-15	15	39725.277
301	866	15	6	1	1	2	0.2334	-15	15	39728.026
301	867	15	6	1	1	8	0.9336	-15	-15	39730.794
301	868	15	5	1	1	2	0.2334	-15	15	39733.743
301	869	15	1	1	1	2	0.2334	15	-15	39736.526
301	870	15	3	0	0	1	0.1167	-15	-15	39739.243
301	871	15	1	1	1	10	1.167	15	15	39742.076
301	872	15	2	1	1	1	0.1167	15	15	39745.459
301	873	15	1	1	1	1	0.1167	-15	15	39748.31
301	874	15	1	1	1	5	0.5835	-15	15	39751.993
301	875	15	2	1	1	8	0.9336	-15	-15	39754.859
301	876	15	5	1	1	8	0.9336	-15	-15	39757.759
301	877	15	6	1	1	2	0.2334	-15	-15	39760.826
301	878	15	1	1	1	2	0.2334	-15	15	39763.859
301	879	15	3	1	1	1	0.1167	15	-15	39766.726
301	880	15	2	1	1	3	0.3501	-15	-15	39769.659
301	881	15	1	1	1	2	0.2334	15	15	39772.559
301	882	15	6	1	1	10	1.167	-15	-15	39775.476
301	883	15	3	1	1	8	0.9336	-15	-15	39778.675
301	884	15	5	1	1	3	0.3501	-15	-15	39781.575
301	885	15	2	1	1	1	0.1167	15	15	39784.759
301	886	15	2	1	1	10	1.167	15	-15	39787.659
301	887	15	6	1	1	10	1.167	-15	15	39790.742
301	888	15	5	0	1	3	0.3501	-15	-15	39794.492
301	889	15	2	1	1	2	0.2334	-15	-15	39798.491
301	890	15	1	1	1	8	0.9336	15	15	39801.742
301	891	15	2	1	1	2	0.2334	-15	15	39804.742
301	892	15	3	1	1	1	0.1167	-15	-15	39807.475
301	893	15	1	1	1	10	1.167	15	15	39810.192
301	894	15	4	1	1	2	0.2334	15	-15	39813.058
301	895	15	4	1	1	5	0.5835	-15	15	39815.825
301	896	15	3	1	1	3	0.3501	15	-15	39818.575
301	897	15	6	1	1	8	0.9336	-15	15	39821.342
301	898	15	3	1	1	5	0.5835	15	-15	39824.742
301	899	15	3	1	1	2	0.2334	15	15	39827.508
301	900	15	6	1	1	2	0.2334	-15	-15	39830.274
302	1	1	5	1	0	5	0.5835	-15	-15	41387.082
302	2	1	4	1	0	2	0.2334	15	15	41393.531
302	3	1	3	1	1	10	1.167	-15	15	41400.714
302	4	1	6	1	1	2	0.2334	-15	15	41405.947
302	5	1	1	1	1	5	0.5835	15	15	41410.664
302	6	1	3	1	0	1	0.1167	-15	15	41415.014
302	7	1	4	0	0	1	0.1167	-15	15	41419.946
302	8	1	3	1	1	5	0.5835	15	-15	41424.33
302	9	1	4	1	0	3	0.3501	-15	-15	41429.813
302	10	1	2	1	1	10	1.167	-15	15	41434.613
302	11	1	4	1	1	8	0.9336	15	-15	41438.563
302	12	1	3	1	1	2	0.2334	15	15	41442.496
302	13	1	3	0	1	1	0.1167	-15	15	41446.28
302	14	1	4	1	0	5	0.5835	15	-15	41450.446
302	15	1	3	0	0	10	1.167	15	-15	41455.613
302	16	1	4	1	1	2	0.2334	15	-15	41461.213
302	17	1	3	1	0	2	0.2334	15	-15	41465.663
302	18	1	4	1	1	10	1.167	15	-15	41471.296
302	19	1	3	1	1	2	0.2334	-15	-15	41476.195
302	20	1	2	1	1	10	1.167	15	-15	41484.729
302	21	1	4	1	1	8	0.9336	-15	-15	41488.995
302	22	1	2	1	0	5	0.5835	-15	-15	41492.495
302	23	1	4	1	0	3	0.3501	-15	-15	41497.246
302	24	1	4	1	1	3	0.3501	15	15	41501.729
302	25	1	6	1	1	2	0.2334	-15	15	41507.078
302	26	1	2	1	1	8	0.9336	-15	-15	41510.845
302	27	1	1	0	0	1	0.1167	-15	-15	41537.145
302	28	1	4	1	1	10	1.167	15	-15	41541.045
302	29	1	3	1	1	2	0.2334	-15	15	41545.677
302	30	1	1	1	1	2	0.2334	-15	-15	41549.562
302	31	1	1	1	1	1	0.1167	15	15	41553.928
302	32	1	3	1	0	2	0.2334	-15	15	41557.644
302	33	1	4	1	1	5	0.5835	15	15	41562.477
302	34	1	2	0	1	8	0.9336	-15	-15	41566.061
302	35	1	1	1	1	3	0.3501	15	15	41569.378
302	36	1	3	1	1	3	0.3501	-15	15	41574.877
302	37	1	4	0	1	1	0.1167	-15	-15	41579.527
302	38	1	6	1	1	5	0.5835	-15	-15	41583.994
302	39	1	1	0	1	10	1.167	15	-15	41589.211
302	40	1	3	1	0	3	0.3501	-15	-15	41593.21
302	41	1	2	0	1	1	0.1167	-15	-15	41598.327
302	42	1	3	0	0	1	0.1167	-15	15	41603.994
302	43	1	3	1	1	8	0.9336	-15	-15	41609.76
302	44	1	6	1	0	8	0.9336	-15	-15	41613.326
302	45	1	1	1	1	8	0.9336	-15	-15	41617.943
302	46	1	3	1	1	2	0.2334	-15	15	41622.86
302	47	1	4	1	0	2	0.2334	15	-15	41628.226
302	48	1	2	1	1	1	0.1167	-15	15	41633.043
302	49	1	2	1	1	3	0.3501	-15	15	41638.41
302	50	1	4	1	1	8	0.9336	15	15	41643.343
302	51	1	2	1	1	10	1.167	15	15	41646.793
302	52	1	5	1	1	1	0.1167	-15	-15	41650.142
302	53	1	4	1	0	3	0.3501	15	-15	41655.06
302	54	1	3	1	0	3	0.3501	-15	15	41659.393
302	55	1	4	0	1	1	0.1167	15	15	41665.592
302	56	1	3	1	0	8	0.9336	15	-15	41670.559
302	57	1	6	1	1	3	0.3501	-15	15	41675.826
302	58	1	3	0	1	8	0.9336	15	-15	41679.859
302	59	1	4	1	1	5	0.5835	-15	-15	41685.542
302	60	1	6	1	1	8	0.9336	-15	-15	41689.826
302	61	2	1	1	1	2	0.2334	-15	15	41796.707
